month_end,trade_date,cohort_id,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,delist_risk_score,delist_risk_flags,delist_risk_multiplier,vt_prev,vt_curr
2012-02-29,2012-03-01,0,D10,BRSR6,L,0.07692307692307694,0.07692307692307694,0.0,keep,Financial Services,2,0,7.628985903,0,,1.0,,
2012-02-29,2012-03-01,0,D10,CRUZ3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,2,0,21.71354591,0,,1.0,,
2012-02-29,2012-03-01,0,D10,CSMG3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,2,0,5.927021721,0,,1.0,,
2012-02-29,2012-03-01,0,D10,CTIP3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Financial Services,11,0,26.30787749,0,,1.0,,
2012-02-29,2012-03-01,0,D10,ENEV3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Electric Power,11,0,175.4080276,0,,1.0,,
2012-02-29,2012-03-01,0,D10,EZTC3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Construction,14,0,8.167566514,0,,1.0,,
2012-02-29,2012-03-01,0,D10,ODPV3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,14,0,4.970120776,0,,1.0,,
2012-02-29,2012-03-01,0,D10,POMO4,L,0.07692307692307694,0.07692307692307694,0.0,keep,Vehicle & Parts,14,1,2.161967773,0,,1.0,,
2012-02-29,2012-03-01,0,D10,RPMG3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Oil & Gas,5,0,24.22211045,0,,1.0,,
2012-02-29,2012-03-01,0,D10,SBSP3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Other,5,0,15.66220588,0,,1.0,,
2012-02-29,2012-03-01,0,D10,TCSA3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Construction,2,0,74.29992615,0,,1.0,,
2012-02-29,2012-03-01,0,D10,TIMS3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Telecommunication,5,0,6.167179435,0,,1.0,,
2012-02-29,2012-03-01,0,D10,VALE3,L,0.07692307692307694,0.07692307692307694,0.0,keep,Mining,11,0,18.15767156,0,,1.0,,
2012-02-29,2012-03-01,1,D10,APER3,L,0.07272727272727275,0.0,-0.07272727272727275,exit,Financial Services,0,0,299.7987562,0,,1.0,,
2012-02-29,2012-03-01,1,D10,BRSR6,L,0.0,0.07142857142857145,0.07142857142857145,add,Financial Services,1,0,7.628985903,0,,1.0,,
2012-02-29,2012-03-01,1,D10,CNFB4,L,0.054545454545454564,0.07142857142857145,0.01688311688311689,reweight,Basic & Fabricated Metal,1,0,5.79,0,,1.0,,
2012-02-29,2012-03-01,1,D10,CRUZ3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Other,4,0,21.71354591,0,,1.0,,
2012-02-29,2012-03-01,1,D10,CTIP3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Financial Services,10,0,26.30787749,0,,1.0,,
2012-02-29,2012-03-01,1,D10,ENEV3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Electric Power,10,0,175.4080276,0,,1.0,,
2012-02-29,2012-03-01,1,D10,EZTC3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Construction,14,0,8.167566514,0,,1.0,,
2012-02-29,2012-03-01,1,D10,LAME3,L,0.07272727272727275,0.0,-0.07272727272727275,exit,Trade,0,0,3.165598488,0,,1.0,,
2012-02-29,2012-03-01,1,D10,MPLU3,L,0.0,0.07142857142857145,0.07142857142857145,add,Other,1,1,22.10959749,0,,1.0,,
2012-02-29,2012-03-01,1,D10,ODPV3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Other,14,0,4.970120776,0,,1.0,,
2012-02-29,2012-03-01,1,D10,POMO4,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Vehicle & Parts,14,1,2.161967773,0,,1.0,,
2012-02-29,2012-03-01,1,D10,RPMG3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Oil & Gas,4,0,24.22211045,0,,1.0,,
2012-02-29,2012-03-01,1,D10,SBSP3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Other,4,0,15.66220588,0,,1.0,,
2012-02-29,2012-03-01,1,D10,TCSA3,L,0.07272727272727275,0.07142857142857145,-0.0012987012987012991,reweight,Construction,10,0,74.29992615,0,,1.0,,
