month_end,trade_date,sleeve,book,ticker,side,action,w_delta,shares,est_notional,px_ref_open
2011-05-31,2011-06-01,value,D10,ARTR3,L,SELL,-0.03703703703703703,-1899,-22223.36248713,11.70266587
2011-05-31,2011-06-01,value,D10,BRAP4,L,BUY,0.03703703703703703,4214,22220.801883672,5.273090148
2011-05-31,2011-06-01,value,D10,BRML3,L,SELL,-0.03703703703703703,-2120,-22225.3849792,10.48367216
2011-05-31,2011-06-01,value,D10,BRPR3,L,BUY,0.03703703703703703,272,22212.49673296,81.66359093
2011-05-31,2011-06-01,value,D10,MBRF3,L,BUY,0.03703703703703703,2547,22226.283577179,8.726456057
2011-05-31,2011-06-01,value,D10,PSSA3,L,BUY,0.03703703703703703,3947,22221.810030013,5.630050679
2011-05-31,2011-06-01,value,D10,RPMG3,L,SELL,-0.03703703703703703,-1935,-22219.242748650002,11.48281279
2011-05-31,2011-06-01,value,D10,SMTO3,L,SELL,-0.03703703703703703,-4020,-22224.0651282,5.52837441
2011-05-31,2011-06-01,value,LS,AMER3,L,SELL,-0.009259259259259266,-3,-5518.704114,1839.568038
2011-05-31,2011-06-01,value,LS,ARTR3,,SELL,-0.027777777777777776,-1424,-16664.59619888,11.70266587
2011-05-31,2011-06-01,value,LS,BRAP4,L,BUY,0.01851851851851851,2107,11110.400941836,5.273090148
2011-05-31,2011-06-01,value,LS,BRFS3,S,BUY,0.006944444444444445,162,4178.32205652,25.79211146
2011-05-31,2011-06-01,value,LS,BRPR3,L,BUY,0.039351851851851846,289,23600.77777877,81.66359093
2011-05-31,2011-06-01,value,LS,CPFE3,S,BUY,0.006944444444444445,416,4162.003431040001,10.00481594
2011-05-31,2011-06-01,value,LS,CSMG3,L,SELL,-0.009259259259259266,-1336,-5553.482238888,4.156798083
2011-05-31,2011-06-01,value,LS,ENAT3,S,SELL,-0.013888888888888888,-806,-8336.36609988,10.34288598
2011-05-31,2011-06-01,value,LS,EVEN3,L,SELL,-0.009259259259259266,-1094,-5556.34955128,5.07893012
2011-05-31,2011-06-01,value,LS,LIGT3,L,SELL,-0.009259259259259266,-304,-5561.3929936,18.2940559
2011-05-31,2011-06-01,value,LS,LUPA3,S,BUY,0.006944444444444445,2,3718.929696,1859.464848
2011-05-31,2011-06-01,value,LS,MBRF3,L,BUY,0.018518518518518514,1273,11108.778560561,8.726456057
2011-05-31,2011-06-01,value,LS,MMXM3,S,SELL,-0.013888888888888888,-6,-8383.11216,1397.18536
2011-05-31,2011-06-01,value,LS,MOTV3,S,BUY,0.006944444444444445,586,4168.389999204001,7.113293514
2011-05-31,2011-06-01,value,LS,MPLU3,S,SELL,-0.013888888888888888,-487,-8339.93282151,17.12511873
2011-05-31,2011-06-01,value,LS,ODPV3,S,BUY,0.006944444444444445,894,4166.89105671,4.660951965
2011-05-31,2011-06-01,value,LS,PSSA3,L,BUY,0.01851851851851851,1974,11113.720040346,5.630050679
2011-05-31,2011-06-01,value,LS,RAIA3,S,SELL,-0.013888888888888883,-305,-8325.23147755,27.29584091
2011-05-31,2011-06-01,value,LS,RAPT4,L,SELL,-0.009259259259259266,-867,-5558.402461101,6.411075503
2011-05-31,2011-06-01,value,LS,RSID3,S,SELL,-0.013888888888888888,-26,-8455.046977,325.1941145
2011-05-31,2011-06-01,value,LS,TOTS3,S,BUY,0.006944444444444445,508,4169.858061588,8.208382011
