month_end,trade_date,cohort_id,sleeve,book,ticker,side,prev_weight,target_weight,delta_weight,rationale,sector,duration_months,strikes,px_ref_open,delist_risk_score,delist_risk_flags,delist_risk_multiplier,vt_prev,vt_curr
2024-05-31,2024-06-03,0,value,D10,ALOS3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Other,12,0,20.27361293,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,BEEF3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Food & Beverage,8,1,5.498402848,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,BMOB3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Software & Data,17,1,11.93630075,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,BRAP4,L,0.04347826086956524,0.04347826086956524,0.0,keep,Other,1,0,17.10179003,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,CEAB3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Trade,32,0,9.153314557,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,CMIG4,L,0.04347826086956524,0.04347826086956524,0.0,keep,Electric Power,8,0,8.257707922,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,CMIN3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Mining,2,0,4.32596156,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,CPFE3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Electric Power,14,0,31.66251146,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,GGBR4,L,0.04347826086956524,0.04347826086956524,0.0,keep,Basic & Fabricated Metal,8,0,17.37761093,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,GOLL54,L,0.04347826086956524,0.04347826086956524,0.0,keep,Transportation Services,11,0,0.014433521,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,GUAR3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Textile,20,0,7.398533796,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,LIGT3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Electric Power,2,1,4.98,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,NEOE3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Electric Power,14,0,18.01367696,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,PCAR3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Trade,8,0,2.86,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,PETR4,L,0.04347826086956524,0.04347826086956524,0.0,keep,Oil & Gas,26,0,32.25466273,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,PGMN3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Trade,14,0,2.122774265,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,POSI3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Electric Electron,14,0,8.647174872,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,QUAL3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Other,14,0,1.645016382,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,RAIZ4,L,0.04347826086956524,0.04347826086956524,0.0,keep,Agriculture & Fisheries,8,0,2.850291391,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,RANI3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Pulp & Paper,2,0,7.649099421,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,SEER3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Other,2,0,4.802734466,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,TIMS3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Telecommunication,5,0,14.42164907,0,,1.0,,
2024-05-31,2024-06-03,0,value,D10,VLID3,L,0.04347826086956524,0.04347826086956524,0.0,keep,Other,17,0,14.18857078,0,,1.0,,
2024-05-31,2024-06-03,1,value,D10,ALOS3,L,0.041666666666666685,0.0,-0.041666666666666685,exit,Other,11,0,20.27361293,0,,1.0,,
2024-05-31,2024-06-03,1,value,D10,BEEF3,L,0.041666666666666685,0.047619047619047596,0.00595238095238091,reweight,Food & Beverage,7,1,5.498402848,0,,1.0,,
