month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2013-12-30,2014-01-02,value,D10,ALOS3,L,SELL,-0.0303030303030303,13.56508473,-1340,-18177.2135382
2013-12-30,2014-01-02,value,D10,BEEF3,L,BUY,0.003030303030303045,7.865266011,231,1816.876448541
2013-12-30,2014-01-02,value,D10,BRML3,L,BUY,0.003030303030303045,9.866618886,184,1815.4578750239998
2013-12-30,2014-01-02,value,D10,CMIG4,L,SELL,-0.0303030303030303,2.292165018,-7932,-18181.452922776
2013-12-30,2014-01-02,value,D10,CPLE6,L,SELL,-0.0303030303030303,1.334864944,-13621,-18182.195402224
2013-12-30,2014-01-02,value,D10,CSMG3,L,BUY,0.003030303030303045,5.392703478,337,1817.341072086
2013-12-30,2014-01-02,value,D10,CSNA3,L,BUY,0.03333333333333335,7.508796874,2664,20003.434872335998
2013-12-30,2014-01-02,value,D10,DXCO3,L,BUY,0.03333333333333335,6.523605846,3066,20001.375523836
2013-12-30,2014-01-02,value,D10,ENAT3,L,BUY,0.03333333333333335,5.425869564,3686,19999.755212904
2013-12-30,2014-01-02,value,D10,MBRF3,L,BUY,0.003030303030303045,2.478411433,734,1819.153991822
2013-12-30,2014-01-02,value,D10,MGLU3,L,BUY,0.003030303030303045,2.116219674,859,1817.8326999659998
2013-12-30,2014-01-02,value,D10,PETR4,L,SELL,-0.0303030303030303,4.271824932,-4256,-18180.886910592002
2013-12-30,2014-01-02,value,D10,PSSA3,L,BUY,0.003030303030303045,7.808992824,233,1819.4953279919998
2013-12-30,2014-01-02,value,D10,SMTO3,L,BUY,0.003030303030303045,6.829604006,266,1816.674665596
2013-12-30,2014-01-02,value,LS,AMAR3,L,SELL,-0.0011345469560521658,67.17910292,-10,-671.7910292
2013-12-30,2014-01-02,value,LS,ANIM3,S,SELL,-0.024394179781297858,5.699132067,-2568,-14635.371148056
2013-12-30,2014-01-02,value,LS,AZZA3,S,SELL,-0.010721612053264745,21.88387689,-294,-6433.85980566
2013-12-30,2014-01-02,value,LS,BEEF3,L,SELL,-0.004544572229798466,7.865266011,-347,-2729.247305817
2013-12-30,2014-01-02,value,LS,BISA3,,BUY,0.05338914608682404,1.14,28100,32033.999999999996
2013-12-30,2014-01-02,value,LS,BPHA3,,BUY,0.05338914608682404,338.0,95,32110.0
2013-12-30,2014-01-02,value,LS,BRAP4,S,SELL,-0.0096725518647811,3.760845842,-1543,-5802.985134206
2013-12-30,2014-01-02,value,LS,BRFS3,S,SELL,-0.010721612053264745,45.2340345,-142,-6423.232899
2013-12-30,2014-01-02,value,LS,BRML3,L,SELL,-0.004544572229798466,9.866618886,-276,-2723.1868125359997
2013-12-30,2014-01-02,value,LS,CMIG4,L,SELL,-0.028723486728346237,2.292165018,-7519,-17234.788770342
2013-12-30,2014-01-02,value,LS,CPLE6,L,SELL,-0.028723486728346237,1.334864944,-12911,-17234.441291984
2013-12-30,2014-01-02,value,LS,CSMG3,L,SELL,-0.004544572229798466,5.392703478,-506,-2728.7079598679998
2013-12-30,2014-01-02,value,LS,CSNA3,L,BUY,0.02417891449854777,7.508796874,1932,14506.995560567999
2013-12-30,2014-01-02,value,LS,CYRE3,L,SELL,-0.0005919375422880855,8.682381293,-41,-355.977633013
2013-12-30,2014-01-02,value,LS,DXCO3,L,BUY,0.023636305084783687,6.523605846,2174,14182.319109204
2013-12-30,2014-01-02,value,LS,ENAT3,L,BUY,0.02417891449854777,5.425869564,2674,14508.775214136
2013-12-30,2014-01-02,value,LS,EQTL3,,BUY,0.05338914608682404,3.677914379,8710,32034.634241090003
2013-12-30,2014-01-02,value,LS,GFSA3,S,SELL,-0.006476527687423357,3466.148728,-1,-3466.148728
2013-12-30,2014-01-02,value,LS,GOLL54,S,SELL,-0.010721612053264745,0.137703592,-46716,-6432.961003872
2013-12-30,2014-01-02,value,LS,GRND3,L,SELL,-0.0005426094137640803,2.811968618,-116,-326.188359688
2013-12-30,2014-01-02,value,LS,ISAE4,S,SELL,-0.06411075814008878,2.825625655,-13613,-38465.242041515005
2013-12-30,2014-01-02,value,LS,ITSA4,S,SELL,-0.02014909541545647,2.139893579,-5650,-12090.39872135
2013-12-30,2014-01-02,value,LS,LAND3,,BUY,0.05338914608682404,25.11022915,1276,32040.652395399997
2013-12-30,2014-01-02,value,LS,LINX3,S,SELL,-0.010721612053264745,14.58493731,-441,-6431.9573537100005
2013-12-30,2014-01-02,value,LS,MBRF3,L,SELL,-0.004544572229798466,2.478411433,-1100,-2726.2525763000003
2013-12-30,2014-01-02,value,LS,MGLU3,L,SELL,-0.004544572229798466,2.116219674,-1288,-2725.6909401119997
2013-12-30,2014-01-02,value,LS,POMO4,S,SELL,-0.010721612053264745,2.663175924,-2416,-6434.233032384
2013-12-30,2014-01-02,value,LS,PSSA3,L,SELL,-0.004544572229798466,7.808992824,-349,-2725.338495576
2013-12-30,2014-01-02,value,LS,SEER3,S,SELL,-0.02014909541545647,18.21602543,-664,-12095.440885519998
2013-12-30,2014-01-02,value,LS,SMTO3,L,SELL,-0.004544572229798466,6.829604006,-399,-2725.0119983940003
2013-12-30,2014-01-02,value,LS,TAEE11,,BUY,0.016553363863376445,5.141017668,1932,9932.446134576
2013-12-30,2014-01-02,value,LS,TCSA3,S,BUY,0.009427483362191723,67.3966858,84,5661.3216072
2013-12-30,2014-01-02,value,LS,UGPA3,S,SELL,-0.010721612053264745,20.42422332,-315,-6433.6303458
2013-12-30,2014-01-02,value,LS,USIM5,S,SELL,-0.010721612053264745,10.91718487,-589,-6430.22188843
