month_end,trade_date,sleeve,book,ticker,side,action,w_delta,px_ref_open,shares,est_notional
2014-12-30,2015-01-02,value,D10,CMIG4,L,BUY,0.02380952380952382,2.665672903,5359,14285.341087177
2014-12-30,2015-01-02,value,D10,CSMG3,L,BUY,0.001587301587301591,3.74099045,255,953.95256475
2014-12-30,2015-01-02,value,D10,CVCB3,L,BUY,0.001587301587301591,12.29851475,77,946.98563575
2014-12-30,2015-01-02,value,D10,DXCO3,L,BUY,0.001587301587301591,4.530910478,210,951.49120038
2014-12-30,2015-01-02,value,D10,ENAT3,L,BUY,0.001587301587301591,4.056126849,235,953.189809515
2014-12-30,2015-01-02,value,D10,FIBR3,L,BUY,0.001587301587301591,26.86716008,35,940.3506028
2014-12-30,2015-01-02,value,D10,GETI3,L,BUY,0.001587301587301591,14.60476393,65,949.30965545
2014-12-30,2015-01-02,value,D10,GUAR3,L,BUY,0.001587301587301591,8.034954563,119,956.1595929969999
2014-12-30,2015-01-02,value,D10,JBSS3,L,BUY,0.001587301587301591,7.049138382,135,951.63368157
2014-12-30,2015-01-02,value,D10,MGLU3,L,BUY,0.001587301587301591,2.221952965,429,953.2178219849999
2014-12-30,2015-01-02,value,D10,PSSA3,L,BUY,0.001587301587301591,8.757976516,109,954.619440244
2014-12-30,2015-01-02,value,D10,RAPT4,L,BUY,0.001587301587301591,3.405051664,280,953.41446592
2014-12-30,2015-01-02,value,D10,TIMS3,L,SELL,-0.022222222222222227,7.561504048,-1763,-13330.931636624
2014-12-30,2015-01-02,value,D10,TOTS3,L,BUY,0.001587301587301591,9.948613782,96,955.066923072
2014-12-30,2015-01-02,value,D10,USIM5,L,SELL,-0.022222222222222227,3.868897095,-3446,-13332.21938937
2014-12-30,2015-01-02,value,LS,AMER3,S,BUY,0.018416625026508444,2071.903692,5,10359.51846
2014-12-30,2015-01-02,value,LS,ANIM3,S,SELL,-0.001197505453840166,9.513337972,-76,-723.013685872
2014-12-30,2015-01-02,value,LS,AZZA3,S,SELL,-0.02179923934696656,20.10524035,-651,-13088.51146785
2014-12-30,2015-01-02,value,LS,BRAP4,,BUY,0.06152794475794382,2.322638635,15894,36916.01846469
2014-12-30,2015-01-02,value,LS,BRFS3,S,SELL,-0.001197505453840166,58.23154182,-12,-698.77850184
2014-12-30,2015-01-02,value,LS,CMIG4,L,BUY,0.021122909748067742,2.665672903,4754,12672.608980862
2014-12-30,2015-01-02,value,LS,COGN3,S,SELL,-0.001197505453840166,13.34063179,-54,-720.39411666
2014-12-30,2015-01-02,value,LS,CSMG3,L,BUY,0.004929577561977136,3.74099045,791,2959.12344595
2014-12-30,2015-01-02,value,LS,CVCB3,L,BUY,0.002567301100871148,12.29851475,125,1537.31434375
2014-12-30,2015-01-02,value,LS,DXCO3,L,BUY,0.004929577561977136,4.530910478,653,2958.684542134
2014-12-30,2015-01-02,value,LS,ENAT3,L,BUY,0.004929577561977136,4.056126849,729,2956.916472921
2014-12-30,2015-01-02,value,LS,EQTL3,S,SELL,-0.008076118214839952,4.486847039,-1080,-4845.79480212
2014-12-30,2015-01-02,value,LS,FIBR3,L,BUY,0.001294073156639074,26.86716008,29,779.14764232
2014-12-30,2015-01-02,value,LS,GETI3,L,BUY,0.004929577561977136,14.60476393,203,2964.7670777900003
2014-12-30,2015-01-02,value,LS,GFSA3,L,BUY,0.004929577561977136,2198.407976,1,2198.407976
2014-12-30,2015-01-02,value,LS,GOAU4,S,SELL,-0.02179923934696656,6.113441797,-2139,-13076.652003783
2014-12-30,2015-01-02,value,LS,GUAR3,L,BUY,0.004929577561977136,8.034954563,368,2956.863279184
2014-12-30,2015-01-02,value,LS,ISAE4,S,SELL,-0.019614130480348612,4.566921525,-2577,-11768.956769925
2014-12-30,2015-01-02,value,LS,JBSS3,L,BUY,0.021122909748067742,7.049138382,1798,12674.350810836
2014-12-30,2015-01-02,value,LS,LINX3,S,SELL,-0.001197505453840166,15.40081862,-47,-723.83847514
2014-12-30,2015-01-02,value,LS,MDIA3,S,SELL,-0.001197505453840166,24.22392345,-30,-726.7177035
2014-12-30,2015-01-02,value,LS,MGLU3,L,BUY,0.004929577561977136,2.221952965,1331,2957.419396415
2014-12-30,2015-01-02,value,LS,MOTV3,S,SELL,-0.004140907450647648,10.3206926,-241,-2487.2869165999996
2014-12-30,2015-01-02,value,LS,POMO4,S,SELL,-0.001197505453840166,1.790398134,-401,-717.949651734
2014-12-30,2015-01-02,value,LS,PSSA3,L,BUY,0.004929577561977136,8.757976516,338,2960.1960624079998
2014-12-30,2015-01-02,value,LS,RAPT4,L,SELL,-0.0012732279442320739,3.405051664,-224,-762.7315727360001
2014-12-30,2015-01-02,value,LS,RSID3,,BUY,0.06152794475794382,16.75,2204,36917.0
2014-12-30,2015-01-02,value,LS,TCSA3,S,SELL,-0.019614130480348612,30.90526296,-381,-11774.905187760001
2014-12-30,2015-01-02,value,LS,TGMA3,S,SELL,-0.05438122884340487,9.647208021,-3382,-32626.857527022003
2014-12-30,2015-01-02,value,LS,TOTS3,L,BUY,0.004929577561977136,9.948613782,297,2954.7382932540004
2014-12-30,2015-01-02,value,LS,UGPA3,S,SELL,-0.001197505453840166,19.15719898,-38,-727.97356124
2014-12-30,2015-01-02,value,LS,USIM5,,SELL,-0.07166764061535941,3.868897095,-11114,-42998.92231383
